1212,262429.15625
1296,197547.15625
1381,165323.3125
1468,262766.5
1555,157017.65625
1643,192166.1875
1733,193814.640625
1824,141258.15625
1915,262535.5
2008,291395.90625
2102,80772.1875
2196,0
2292,82258.2421875
2389,140938.53125
2486,161982.46875
2585,158180.96875
2684,126993.890625
2783,126166.0234375
2882,98528.359375
2982,205825.5
3082,205757.953125
3182,180221.984375
3283,159186.640625
3384,70697.59375
3485,52649.48046875
3587,186432.046875
3689,437803.84375
3791,244849.921875
3893,116306.8828125
3995,127020.703125
4097,115281.5
4199,137623.484375
4302,103342.1015625
4405,83937.359375
4508,99165.28125
4611,95246.015625
4715,47930.3203125
4818,39453.203125
4920,32784.4296875
5020,289056.4375
5118,629841.75
5215,487738.96875
5310,434609.46875
7168,140320.125
7262,0
7356,0
7451,29943.294921875
7546,136567.5
7641,174220.09375
7736,150434.40625
7831,146669.28125
7925,131201.328125
8019,81770.71875
8113,105308.65625
8206,89489.46875
8299,154183.34375
8391,124505.0703125
8483,107048.3125
8575,126778.1484375
8666,159341.90625
8756,80124.703125
8845,129815.1640625
8933,146294.90625
9019,91701.578125
9104,126884.7109375
9187,92627.3984375
9269,244448.890625
9349,284988.15625
588,284766.21875
659,345654.21875
733,332308.15625
809,257433.421875
887,283304.5625
966,233122.640625
1047,322900.4375
1129,201676.984375
1213,314645.40625
1297,396549.34375
1382,157139.671875
1469,333105.03125
1556,152831.484375
1644,177242.8125
1734,182499.421875
1825,230123.265625
1916,295274.53125
2009,330715.84375
2103,326322.84375
2197,207652.171875
2293,179861.03125
2390,133764.296875
2487,112459.1328125
2586,199099.09375
2685,209232.390625
2784,147909.59375
2883,175801.03125
2983,156376.703125
3083,58385.17578125
3183,86514.2734375
3284,122616.2265625
3385,116756.6640625
3486,189024.734375
3588,39550.7734375
3690,436773.4375
3792,301197.8125
3894,134510.203125
3996,160017.328125
4098,152557.140625
4200,218350.796875
4303,168209.90625
4406,188742.75
4509,131603.15625
4612,62145.234375
4716,161926.921875
4819,157542.78125
4921,107545.09375
5021,297319.46875
5119,456434.75
5216,443460.875
5311,391166.4375
5404,237339.515625
6796,88745.8671875
6889,88802.703125
6982,30891.6640625
7075,0
7169,83466.875
7263,69491.3671875
7357,64788.98046875
7452,41038.7734375
7547,59075.3203125
7642,234467.34375
7737,185441.40625
7832,102939.9609375
7926,129039.6484375
8020,105438.921875
8114,75652.7734375
8207,60562.3046875
8300,143552.84375
8392,161461.4375
8484,108041.0625
8576,145097.3125
8667,137081.734375
8757,147095.703125
8846,77931.1953125
8934,131286.328125
9020,67710.421875
9105,128846.75
9188,116000.4453125
9270,125978.953125
9350,305024.875
9428,286946.59375
9505,345440.71875
589,398066.25
660,441943.25
734,303488.125
810,283363.5625
888,220435.734375
967,287257.84375
1048,218482.46875
1130,222458.859375
1214,216190.734375
1298,242714.046875
1383,218454.40625
1470,392103.84375
1557,311152.1875
1645,251096.296875
1735,145642.625
1826,98195.109375
1917,145027.359375
2010,277223.9375
2104,360316.53125
2198,220951.1875
2294,138755
2391,145246.9375
2488,120250.21875
2587,100772.734375
2686,241834.828125
2785,235462.171875
2884,120000.734375
2984,134143.96875
3084,152324.453125
3184,138819.265625
3285,134990.125
3386,125411.0390625
3487,130486.984375
3589,138262.984375
3691,426627.65625
3793,392783.65625
3895,182999.015625
3997,314969.34375
4099,310934.65625
4201,253390.0625
4304,182246.78125
4407,130092.1875
4510,208569.46875
4613,191121.78125
4717,116254.578125
4820,280022.28125
4922,223503.53125
5022,338748.21875
5120,410433.375
5217,472850.21875
5312,180802.453125
5405,120911.5234375
5497,104367.703125
5589,255894.6875
5681,251223.078125
5773,207748.859375
5866,117012.21875
5959,129694.2421875
6052,70765.640625
6145,133128.34375
6238,54202.03125
6331,69390.5
6424,193885.09375
6517,118792.9140625
6610,57932.71484375
6703,98677.4765625
6797,70274.921875
6890,104610.9375
6983,96776.390625
7076,101939.3828125
7170,32023.513671875
7264,47004.6484375
7358,40621.16015625
7453,0
7548,81334.4609375
7643,49912.1796875
7738,169043.1875
7833,138809.453125
7927,118129.90625
8021,96734.3359375
8115,194905.9375
8208,106730.3203125
8301,193152.421875
8393,256424.25
8485,159159.265625
8577,148603.5
8668,77366.671875
8758,184756.171875
8847,143422.140625
8935,125360.1328125
9021,106043.2734375
9106,124987.6171875
9189,41204.98046875
9271,125625.2578125
9351,136512.109375
9429,287391.375
9506,198991.359375
9581,148825.0625
9655,254663.5625
521,366705.625
590,358405.78125
661,394024.78125
735,261371.734375
811,357903.5625
889,268654.5625
968,328368.28125
1049,189162.5
1131,267903
1215,258891.296875
1299,337881.09375
1384,324474.8125
1471,239773.9375
1558,122507.0234375
1646,212878.234375
1736,93294.4921875
1827,143405.390625
1918,343579.53125
2011,168467.265625
2105,232179.484375
2199,151798.515625
2295,56521.296875
2392,138729.0625
2489,148782.125
2588,129636.734375
2687,237311.828125
2786,174646.5625
2885,173198.09375
2985,96585.6328125
3085,87678.734375
3185,104456.578125
3286,153843.9375
3387,253897.171875
3488,0
3590,0
3692,807955.75
3794,379486.1875
3896,345220.9375
3998,421247.90625
4100,512431.15625
4202,322570.25
4305,254104.546875
4408,276663.3125
4511,424002.5625
4614,269150.5
4718,169198.640625
4821,225160.3125
4923,389157.15625
5023,317689.21875
5121,312351
5218,368712.9375
5313,157127.9375
5406,27964.90234375
5498,0
5590,182879.140625
5682,209982.921875
5774,414247.0625
5867,114428.984375
5960,113956.0078125
6053,49846.77734375
6146,57437.98828125
6239,111765.328125
6332,150080.796875
6425,55202.77734375
6518,152353.078125
6611,161115.765625
6704,104205.1796875
6798,135564.96875
6891,93926.4296875
6984,64256.76953125
7077,68513.84375
7171,0
7265,45702.80078125
7359,39153.16015625
7454,0
7549,0
7644,39010.2578125
7739,78275.0625
7834,109562.296875
7928,122535.1796875
8022,118718.375
8116,118261.2578125
8209,123120.75
8302,187581.71875
8394,162319.1875
8486,145900.171875
8578,82726.09375
8669,124957.9609375
8759,133597.078125
8848,172930.6875
8936,96796.421875
9022,95806.4609375
9107,92510.9375
9190,134990.546875
9272,119179.46875
9352,105691.6015625
9430,191376.546875
9507,167421.5
9582,190386.921875
9656,153659.4375
9727,196909.390625
9797,159788.875
456,392861.375
522,497359.71875
591,517018.78125
662,284762.71875
736,303171.28125
812,309701.21875
890,352449.46875
969,379822.875
1050,245654.828125
1132,214239.71875
1216,260318.984375
1300,233236.90625
1385,343455.0625
1472,237131.984375
1559,197939.9375
1647,137791.328125
1737,116089.109375
1828,149255.984375
1919,216138.46875
2012,192155.375
2106,191067.53125
2200,231464.078125
2296,80321.0625
2393,89783.546875
2490,87396.53125
2589,131180.671875
2688,88838.4296875
2787,98365.59375
2886,119959.1875
2986,103619.9140625
3086,101169.7734375
3186,138853
3287,163516
3388,163960.984375
3489,0
3591,32768.171875
3693,592010.4375
3795,75193.3671875
3897,112290.2109375
3999,192139.296875
4101,384306.09375
4203,499415.3125
4306,325400.21875
4409,239906.375
4512,182879.921875
4615,279808.46875
4719,155667.953125
4822,356947
4924,301720.4375
5024,301252
5122,291959.78125
5219,333005.0625
5314,206278.984375
5407,33464.79296875
5499,50049.19140625
5591,103442.46875
5683,124954.3515625
5775,167555.453125
5868,140620.4375
5961,80041.703125
6054,50740.4140625
6147,89934.7578125
6240,94205.5
6333,77214.4375
6426,111680.34375
6519,106277.6015625
6612,109603.7578125
6705,113662.8515625
6799,126699.2890625
6892,90565.9453125
6985,128945.5078125
7078,37894.55859375
7172,0
7266,0
7360,77803.9140625
7455,0
7550,0
7645,0
7740,90762.5234375
7835,78536.4140625
7929,47570.125
8023,115284.2265625
8117,85716.1875
8210,104296.9765625
8303,132146.578125
8395,120937.140625
8487,202150.25
8579,332619.375
8670,177999.484375
8760,190995.21875
8849,141054.703125
8937,162444.859375
9023,88330.5859375
9108,91030.375
9191,128935.390625
9273,144322.59375
9353,188514.703125
9431,73902.6015625
9508,131816.0625
9583,162194.828125
9657,179551.546875
9728,188645.5625
9798,205461.25
9866,233607.171875
9933,452812.3125
457,314788.125
523,486914.71875
592,294436.90625
663,407921.125
737,345008.1875
813,287118.03125
891,296659.53125
970,303758.8125
1051,226497.078125
1133,237160.03125
1217,248521.234375
1301,96408.15625
1386,354010.1875
1473,180199.640625
1560,125126.5625
1648,164832.578125
1738,200114.796875
1829,166927.046875
1920,236797.609375
2013,141621.65625
2107,147370.1875
2201,251929.65625
2297,167220.21875
2394,155324.359375
2491,180432.71875
2590,141004.59375
2689,73969.609375
2788,156128.84375
2887,158681.09375
2987,114772.3046875
3087,138282.140625
3187,137624.078125
3288,205257.609375
3389,221406.625
3490,28340.302734375
3592,89819.1484375
3694,344646.53125
3796,62685.94140625
3898,0
4000,39263.19140625
4102,306046.71875
4204,510169.8125
4307,361823.4375
4410,222460.9375
4513,198871.421875
4616,288241.875
4720,245277.15625
4823,227512.578125
4925,447250.0625
5025,322047.53125
5123,342129.96875
5220,252992.59375
5315,95016.0859375
5408,0
5500,0
5592,60382.765625
5684,132998.046875
5776,89649.1953125
5869,90611.9375
5962,103850.890625
6055,62301.234375
6148,37061.703125
6241,60768.8671875
6334,54480.44140625
6427,44828.20703125
6520,137196.609375
6613,104788.5859375
6706,136566.53125
6800,132606.15625
6893,112848.078125
6986,67318.546875
7079,52054.3828125
7173,0
7267,40802.234375
7361,57376.26171875
7456,0
7551,34075.546875
7646,48025.453125
7741,43675.671875
7836,45560.11328125
7930,51119.109375
8024,136601.609375
8118,117659.6875
8211,142970.734375
8304,136666.03125
8396,118217.296875
8488,178046.375
8580,225508.015625
8671,224184.109375
8761,188954.75
8850,161166.375
8938,169446.34375
9024,125366.9921875
9109,91629.15625
9192,80499.0390625
9274,92598.7734375
9354,205309.03125
9432,139421
9509,100774.96875
9584,135669.625
9658,152828.9375
9729,57644.8671875
9799,129429.359375
9867,192547.03125
9934,238507.6875
9999,171196.265625
10063,201880.1875
395,271943
458,276407.59375
524,365184.71875
593,428612.15625
664,291868
738,273699.8125
814,304106
892,371153.28125
971,210819.71875
1052,288409.4375
1134,306975.09375
1218,221234.546875
1302,193570.5625
1387,343218.375
1474,185483.859375
1561,194976.375
1649,119414.2578125
1739,169487.671875
1830,214053.171875
1921,186841.28125
2014,210508.296875
2108,195904.90625
2202,141559.671875
2298,183836.0625
2395,124386.53125
2492,186266.515625
2591,199670.171875
2690,161169.203125
2789,163267.015625
2888,120958.7265625
2988,206274.21875
3088,140814.875
3188,139680.953125
3289,214237.34375
3390,302944.5
3491,68006.96875
3593,595946.375
3695,476858.875
3797,120483.40625
3899,177507.078125
4001,205967.578125
4103,486639.1875
4205,510253
4308,393623.21875
4411,278193.625
4514,231889.203125
4617,296697.6875
4721,247528.453125
4824,240451.234375
4926,141937.78125
5026,231197.953125
5124,356228
5221,214143.625
5316,92350.8515625
5409,27589.498046875
5501,41179.0859375
5593,31468.8046875
5685,88882.546875
5777,69917.84375
5870,46536.7265625
5963,55521.6875
6056,58577.25390625
6149,45166.01171875
6242,38238.6328125
6335,51696.9140625
6428,71338.3515625
6521,77080.6015625
6614,76714.640625
6707,75933.6171875
6801,144556.8125
6894,113543.3359375
6987,47888.51171875
7080,0
7174,130116.390625
7268,45525.984375
7362,33467.7265625
7457,58803.70703125
7552,79754.03125
7647,31784.794921875
7742,52435.85546875
7837,38001.83203125
7931,32541.361328125
8025,30868.908203125
8119,81940.5546875
8212,108306.71875
8305,98029.1015625
8397,156196.3125
8489,233490.859375
8581,140419.0625
8672,234945.65625
8762,262226.28125
8851,231003.1875
8939,121469.390625
9025,91110.78125
9110,92686.203125
9193,76314.7890625
9275,121850.3515625
9355,131596.546875
9433,90127.375
9510,239791.234375
9585,114882.6171875
9659,132810
9730,99764.765625
9800,128942.546875
9868,154114.078125
9935,151842.296875
10000,129381.21875
10064,206896.03125
396,222278.265625
459,314273.375
525,358240.4375
594,376485.3125
665,449072.28125
739,407447.46875
815,323425.9375
893,248988.140625
972,321297.15625
1053,179812.21875
1135,275628.40625
1219,199514.203125
1303,251157.09375
1388,252772.890625
1475,183395.5625
1562,90943.15625
1650,96237.34375
1740,225458.09375
1831,147317.1875
1922,206816.328125
2015,161230.53125
2109,124295.484375
2203,190927.25
2299,132207.109375
2396,146302.140625
2493,152304.234375
2592,108638.859375
2691,135550.265625
2790,134355.625
2889,176025.21875
2989,208693.625
3089,133984.90625
3189,83420.7578125
3290,112055.5625
3391,213641.21875
3492,392192.46875
3594,336939.96875
3696,237942.125
3798,157303.375
3900,147057.6875
4002,469844.59375
4104,412469.84375
4206,228493.5
4309,168406.84375
4412,200182.59375
4515,304853.71875
4618,191855.546875
4722,213696.203125
4825,243764.140625
4927,287872.21875
5027,106747.1171875
5125,340221.59375
5222,117420.4140625
5317,34878.9296875
5410,38905.78515625
5502,0
5594,42425.81640625
5686,83779.3671875
5778,56588.1328125
5871,0
5964,228208.125
6057,49263.26171875
6150,46898.3046875
6243,59408.89453125
6336,34327.12890625
6429,67751.1640625
6522,37505.328125
6615,109633.0546875
6708,30565.0859375
6802,89677.2578125
6895,108633.140625
6988,88278.1484375
7081,62794.40625
7175,47500.23046875
7269,66713.6953125
7363,36079.81640625
7458,51050.51171875
7553,31157.3203125
7648,54999.921875
7743,61688.95703125
7838,92937.234375
7932,0
8026,0
8120,137607.59375
8213,179576.640625
8306,122624.21875
8398,135180.296875
8490,255462.15625
8582,136142.796875
8673,259545.484375
8763,163318.421875
8852,132127.3125
8940,188110.953125
9026,117391.359375
9111,142542.515625
9194,175198.859375
9276,191693.90625
9356,60911.76953125
9434,59318.421875
9511,119854.21875
9586,108214.0234375
9660,52367.28515625
9731,63196.34375
9801,161026.3125
9869,108820.09375
9936,147854.578125
10001,107500.9140625
10065,236929.859375
337,264566.1875
397,280881.21875
460,225727.9375
526,333139.59375
595,358646.71875
666,313357.1875
740,316182.65625
816,282951.75
894,332965.6875
973,247840.609375
1054,224296.515625
1136,252855.328125
1220,243461.796875
1304,226043.078125
1389,293537.78125
1476,201559.375
1563,128917.28125
1651,280867.375
1741,111114.21875
1832,111378.6328125
1923,184195
2016,136734.78125
2110,162839.046875
2204,195349.375
2300,125327.7109375
2397,118225.125
2494,152016.59375
2593,124928.046875
2692,43536.8359375
2791,71454.8046875
2890,93353.7890625
2990,185780.25
3090,81384.484375
3190,87416.421875
3291,85346.21875
3392,141238.21875
3493,228472.046875
3595,270525.71875
3697,302842.28125
3799,188312.203125
3901,196342.09375
4003,435813.5625
4105,273994.59375
4207,127508.8046875
4310,87218.1484375
4413,95495.296875
4516,134414.265625
4619,203436.15625
4723,264245.21875
4826,205890.4375
4928,328289.1875
5028,232080.265625
5126,341957
5223,197685.484375
5318,63261.9296875
5411,42662.01953125
5503,0
5595,36615.99609375
5687,99956.3671875
5779,43267.47265625
5872,62493.1796875
5965,87198.0546875
6058,52857.765625
6151,68016.75
6244,92534.2421875
6337,54021.953125
6430,100852.703125
6523,77988.59375
6616,56287.69921875
6709,72903.9765625
6803,118105.3125
6896,52883.03515625
6989,113082.3046875
7082,83099.0859375
7176,68423.46875
7270,89619.421875
7364,47488.4375
7459,54568.4921875
7554,56030.04296875
7649,48229.61328125
7744,0
7839,0
7933,77338.8515625
8027,105216.2109375
8121,140791.5625
8214,185206.890625
8307,153804.4375
8399,106421.7890625
8491,126006.71875
8583,159353.984375
8674,253171.953125
8764,183712.84375
8853,178282.703125
8941,179955.65625
9027,216323.59375
9112,167744.828125
9195,164193.703125
9277,183364.625
9357,95212.390625
9435,0
9512,0
9587,156704.6875
9661,163657.859375
9732,60698.953125
9802,96205.2578125
9870,117505.7265625
9937,111620.46875
10002,50427.40234375
10066,171097
10126,251896.609375
281,406837.21875
338,309298.59375
398,340949.875
461,349100.3125
527,354567.625
596,359615.84375
667,265702.1875
741,244872.671875
817,223038.09375
895,271350.96875
974,255080.359375
1055,337030.125
1137,272518.34375
1221,268060.15625
1305,286263.71875
1390,228752.546875
1477,226841.546875
1564,271773.0625
1652,78275.71875
1742,169527.5625
1833,93441.46875
1924,148807.109375
2017,70244.859375
2111,141541.109375
2205,237407.109375
2301,166914.4375
2398,212787.21875
2495,103552.9296875
2594,70094.2578125
2693,95609.359375
2792,80788
2891,130182.0234375
2991,117576.9140625
3091,95571.859375
3191,67520.1875
3292,48174.08984375
3393,98983.1484375
3494,218979.484375
3596,205574.421875
3698,99378.6953125
3800,94153.765625
3902,245883.4375
4004,256672.015625
4106,104780.0859375
4208,119131.203125
4311,103483.6875
4414,82518.2578125
4517,121205.2421875
4620,199621.15625
4724,229861.546875
4827,262109.40625
4929,131512.296875
5029,185037.75
5127,177589.9375
5224,165602.359375
5319,75233.109375
5412,64537.21484375
5504,0
5596,66303.53125
5688,71043.6796875
5780,61800.3046875
5873,74897.1953125
5966,45229.48828125
6059,97496.375
6152,83747.5625
6245,76475.765625
6338,0
6431,104941.2890625
6524,96580.4296875
6617,90025.359375
6710,107545.9296875
6804,123570.4453125
6897,66502.4765625
6990,97323.5390625
7083,71904.03125
7177,0
7271,0
7365,46045.47265625
7460,65336.4609375
7555,63487.1875
7650,61875.515625
7745,79705.2109375
7840,58117.82421875
7934,97918.5390625
8028,100220.0078125
8122,166230.859375
8215,117299.75
8308,119628.046875
8400,133786.828125
8492,129929.8359375
8584,168996.671875
8675,142175.953125
8765,97427.109375
8854,61218.21484375
8942,154010.1875
9028,130692.609375
9113,154852.140625
9196,162413.171875
9278,146865.953125
9358,194554.0625
9436,147006.625
9513,92713.1640625
9588,130198.625
9662,126670.328125
9733,0
9803,0
9871,151397.1875
9938,105829.84375
10003,69682.8984375
10067,65285.91796875
10127,252073.1875
282,225813.921875
339,369369.15625
399,217771.875
462,364034.0625
528,222897.21875
597,233619.1875
668,421707.125
742,296335.15625
818,287564.75
896,192454.265625
975,363203.71875
1056,238896.875
1138,232843.25
1222,213335.265625
1306,241984.546875
1391,209234.75
1478,160504.15625
1565,209697.765625
1653,110054.328125
1743,179154.390625
1834,233839.90625
1925,104758.046875
2018,190952.765625
2112,83655.28125
2206,115194.0625
2302,32032.49609375
2399,101901.1953125
2496,87354.6484375
2595,98213.7421875
2694,82283.875
2793,70559.1953125
2892,122189.6796875
2992,67336.375
3092,73104.5546875
3192,95284.8671875
3293,63728.359375
3394,69806.71875
3495,96953.6640625
3597,104098.1171875
3699,62165.6484375
3801,70022.484375
3903,92194.765625
4005,79267.0078125
4107,29949.423828125
4209,122999.8515625
4312,135940.46875
4415,38915.53125
4518,32380.810546875
4621,0
4725,131172.046875
4828,325826.53125
4930,232593.203125
5030,190840.5
5128,180837.203125
5225,170620.46875
5320,100467.6484375
5413,38128.74609375
5505,67855.8359375
5597,0
5689,76390.4609375
5781,55289.16015625
5874,99376.2890625
5967,104536.7578125
6060,105747.546875
6153,68341.8984375
6246,57500.05859375
6339,119559.6171875
6432,109605.5546875
6525,73966.640625
6618,68137.8203125
6711,55638.89453125
6805,74766.875
6898,86851.53125
6991,63525.1796875
7084,83004.53125
7178,76691.65625
7272,71775.9453125
7366,47454.8984375
7461,68995.3046875
7556,31675.59765625
7651,30143.025390625
7746,0
7841,103014.4921875
7935,84552.2578125
8029,69462.09375
8123,170516.265625
8216,108742.125
8309,91717.609375
8401,102690.8125
8493,84301.1875
8585,160437.40625
8676,61900.875
8766,136562.921875
8855,99106.3046875
8943,89159.3671875
9029,34036.95703125
9114,117973.75
9197,114466.4765625
9279,198381.703125
9359,226097.5625
9437,149646.8125
9514,247634.078125
9589,193412.1875
9663,56711.96484375
9734,37544.91015625
9804,49348.12109375
9872,0
9939,129717.7890625
10004,70307.515625
10068,97721.53125
10128,140932.296875
228,284391.28125
283,311511.4375
340,248265
400,317956.71875
463,157860.734375
529,320285.03125
598,307791.0625
669,221091.921875
